repetition,benchmark,machine,test,result
1,stressng-mem,scruffy.soe.ucsc.edu,"stackmmap",2.866471
1,stressng-mem,scruffy.soe.ucsc.edu,"str",22946.842892
1,stressng-mem,scruffy.soe.ucsc.edu,"stream",17.607991
1,stressng-mem,scruffy.soe.ucsc.edu,"tlb-shootdown",642.586722
1,stressng-mem,scruffy.soe.ucsc.edu,"vm",23143.022591
1,stressng-mem,scruffy.soe.ucsc.edu,"zero",138778.713631




















2,stressng-mem,apt129.apt.emulab.net,"atomic",571064.692103
2,stressng-mem,apt129.apt.emulab.net,"context",4127.700708
2,stressng-mem,apt129.apt.emulab.net,"full",181835.926998
2,stressng-mem,apt129.apt.emulab.net,"hsearch",3423.231939
2,stressng-mem,apt129.apt.emulab.net,"lsearch",7.20013
2,stressng-mem,apt129.apt.emulab.net,"malloc",2600016.747996
2,stressng-mem,apt129.apt.emulab.net,"matrix",3944.050722
2,stressng-mem,apt129.apt.emulab.net,"memcpy",1660.693353
2,stressng-mem,apt129.apt.emulab.net,"memfd",9.525572
2,stressng-mem,apt129.apt.emulab.net,,7443513.99343
2,stressng-mem,apt129.apt.emulab.net,"oom-pipe",6.981033
2,stressng-mem,apt129.apt.emulab.net,"pipe",971487.643231
2,stressng-mem,apt129.apt.emulab.net,"remap",267.409852
2,stressng-mem,apt129.apt.emulab.net,"rmap",2446.587709
2,stressng-mem,apt129.apt.emulab.net,"stackmmap",11.59623
2,stressng-mem,apt129.apt.emulab.net,"str",28773.490515
2,stressng-mem,apt129.apt.emulab.net,"stream",10.428962
2,stressng-mem,apt129.apt.emulab.net,"tlb-shootdown",744.502069
2,stressng-mem,apt129.apt.emulab.net,"vm",23144.436765
2,stressng-mem,apt129.apt.emulab.net,"zero",179583.132289




















2,stressng-mem,apt131.apt.emulab.net,"atomic",570139.188499
2,stressng-mem,apt131.apt.emulab.net,"context",4126.892686
2,stressng-mem,apt131.apt.emulab.net,"full",183504.560477
2,stressng-mem,apt131.apt.emulab.net,"hsearch",3376.173419
2,stressng-mem,apt131.apt.emulab.net,"lsearch",7.200141
2,stressng-mem,apt131.apt.emulab.net,"malloc",2598052.511216
2,stressng-mem,apt131.apt.emulab.net,"matrix",3948.741269
2,stressng-mem,apt131.apt.emulab.net,"memcpy",1637.989508
2,stressng-mem,apt131.apt.emulab.net,"memfd",9.452775
2,stressng-mem,apt131.apt.emulab.net,,7414200.031567
2,stressng-mem,apt131.apt.emulab.net,"oom-pipe",6.981079
2,stressng-mem,apt131.apt.emulab.net,"pipe",988342.960351
2,stressng-mem,apt131.apt.emulab.net,"remap",267.414233
2,stressng-mem,apt131.apt.emulab.net,"rmap",3149.648374
2,stressng-mem,apt131.apt.emulab.net,"stackmmap",11.799488
2,stressng-mem,apt131.apt.emulab.net,"str",28426.782443
2,stressng-mem,apt131.apt.emulab.net,"stream",10.254551
2,stressng-mem,apt131.apt.emulab.net,"tlb-shootdown",744.092057
2,stressng-mem,apt131.apt.emulab.net,"vm",23144.332074
2,stressng-mem,apt131.apt.emulab.net,"zero",179874.31494




















2,stressng-mem,apt132.apt.emulab.net,"atomic",571738.571581
2,stressng-mem,apt132.apt.emulab.net,"context",4125.613335
2,stressng-mem,apt132.apt.emulab.net,"full",184020.341369
2,stressng-mem,apt132.apt.emulab.net,"hsearch",3403.246304
2,stressng-mem,apt132.apt.emulab.net,"lsearch",7.200131
2,stressng-mem,apt132.apt.emulab.net,"malloc",2597411.954341
2,stressng-mem,apt132.apt.emulab.net,"matrix",3948.733674
2,stressng-mem,apt132.apt.emulab.net,"memcpy",1639.443491
2,stressng-mem,apt132.apt.emulab.net,"memfd",9.45817
2,stressng-mem,apt132.apt.emulab.net,,7444625.357535
2,stressng-mem,apt132.apt.emulab.net,"oom-pipe",6.515648
2,stressng-mem,apt132.apt.emulab.net,"pipe",978043.811954
2,stressng-mem,apt132.apt.emulab.net,"remap",269.984161
2,stressng-mem,apt132.apt.emulab.net,"rmap",3444.799422
2,stressng-mem,apt132.apt.emulab.net,"stackmmap",11.859164
2,stressng-mem,apt132.apt.emulab.net,"str",26301.731086
2,stressng-mem,apt132.apt.emulab.net,"stream",10.456717
2,stressng-mem,apt132.apt.emulab.net,"tlb-shootdown",746.379797
2,stressng-mem,apt132.apt.emulab.net,"vm",23144.598763
2,stressng-mem,apt132.apt.emulab.net,"zero",176826.321434




















2,stressng-mem,apt134.apt.emulab.net,"atomic",571463.85788
2,stressng-mem,apt134.apt.emulab.net,"context",4115.631327
2,stressng-mem,apt134.apt.emulab.net,"full",184471.347061
2,stressng-mem,apt134.apt.emulab.net,"hsearch",3403.822669
2,stressng-mem,apt134.apt.emulab.net,"lsearch",7.200114
2,stressng-mem,apt134.apt.emulab.net,"malloc",2605315.872758
2,stressng-mem,apt134.apt.emulab.net,"matrix",3920.731194
2,stressng-mem,apt134.apt.emulab.net,"memcpy",1659.598576
2,stressng-mem,apt134.apt.emulab.net,"memfd",9.451657
2,stressng-mem,apt134.apt.emulab.net,,7401865.085655
2,stressng-mem,apt134.apt.emulab.net,"oom-pipe",6.981076
2,stressng-mem,apt134.apt.emulab.net,"pipe",1000311.797942
2,stressng-mem,apt134.apt.emulab.net,"remap",267.856006
2,stressng-mem,apt134.apt.emulab.net,"rmap",3170.848924
2,stressng-mem,apt134.apt.emulab.net,"stackmmap",11.464952
2,stressng-mem,apt134.apt.emulab.net,"str",28585.593386
2,stressng-mem,apt134.apt.emulab.net,"stream",10.394438
2,stressng-mem,apt134.apt.emulab.net,"tlb-shootdown",760.12345
2,stressng-mem,apt134.apt.emulab.net,"vm",23144.279545
2,stressng-mem,apt134.apt.emulab.net,"zero",176649.334541




















2,stressng-mem,dwill.soe.ucsc.edu,"atomic",662421.184002
2,stressng-mem,dwill.soe.ucsc.edu,"context",4804.902192
2,stressng-mem,dwill.soe.ucsc.edu,"full",202395.9372
2,stressng-mem,dwill.soe.ucsc.edu,"hsearch",4017.263725
2,stressng-mem,dwill.soe.ucsc.edu,"lsearch",8.333532
2,stressng-mem,dwill.soe.ucsc.edu,"malloc",2674889.762123
2,stressng-mem,dwill.soe.ucsc.edu,"matrix",4523.370396
2,stressng-mem,dwill.soe.ucsc.edu,"memcpy",1986.144067
2,stressng-mem,dwill.soe.ucsc.edu,"memfd",11.453198
2,stressng-mem,dwill.soe.ucsc.edu,,8342889.15864
2,stressng-mem,dwill.soe.ucsc.edu,"pipe",1154226.775038
2,stressng-mem,dwill.soe.ucsc.edu,"remap",321.434929
2,stressng-mem,dwill.soe.ucsc.edu,"rmap",885.749475
2,stressng-mem,dwill.soe.ucsc.edu,"stackmmap",0.133288
2,stressng-mem,dwill.soe.ucsc.edu,"str",32639.149109
2,stressng-mem,dwill.soe.ucsc.edu,"stream",49.268093
2,stressng-mem,dwill.soe.ucsc.edu,"tlb-shootdown",944.736667
2,stressng-mem,dwill.soe.ucsc.edu,"vm",71136.425352
2,stressng-mem,dwill.soe.ucsc.edu,"zero",208666.434977



















2,stressng-mem,issdm-0,"atomic",532622.404052
2,stressng-mem,issdm-0,"context",1728.709557
2,stressng-mem,issdm-0,"full",72434.46885
2,stressng-mem,issdm-0,"hsearch",1186.488762
2,stressng-mem,issdm-0,"lsearch",4.267338
2,stressng-mem,issdm-0,"malloc",750279.168366
2,stressng-mem,issdm-0,"matrix",1862.161495
2,stressng-mem,issdm-0,"memcpy",158.882289
2,stressng-mem,issdm-0,"memfd",1031.809102
2,stressng-mem,issdm-0,,2220742.884768
2,stressng-mem,issdm-0,"oom-pipe",0.061005
2,stressng-mem,issdm-0,"pipe",430596.262427
2,stressng-mem,issdm-0,"remap",190.605553
2,stressng-mem,issdm-0,"rmap",509.443844
2,stressng-mem,issdm-0,"stackmmap",0.06663
2,stressng-mem,issdm-0,"str",7573.069772
2,stressng-mem,issdm-0,"stream",59.600971
2,stressng-mem,issdm-0,"tlb-shootdown",189.492819
2,stressng-mem,issdm-0,"vm",19745.434282
2,stressng-mem,issdm-0,"zero",76238.728278




















2,stressng-mem,issdm-20,"atomic",532551.067916
2,stressng-mem,issdm-20,"context",3330.659339
2,stressng-mem,issdm-20,"full",78061.283337
2,stressng-mem,issdm-20,"hsearch",1186.146603
2,stressng-mem,issdm-20,"lsearch",4.267379
2,stressng-mem,issdm-20,"malloc",676640.733651
2,stressng-mem,issdm-20,"matrix",1864.842043
2,stressng-mem,issdm-20,"memcpy",164.623738
2,stressng-mem,issdm-20,"memfd",1104.927292
2,stressng-mem,issdm-20,,3515996.518773
2,stressng-mem,issdm-20,"oom-pipe",0.122613
2,stressng-mem,issdm-20,"pipe",495580.963734
2,stressng-mem,issdm-20,"remap",383.098056
2,stressng-mem,issdm-20,"rmap",798.500846
2,stressng-mem,issdm-20,"stackmmap",0.06651
2,stressng-mem,issdm-20,"str",7536.514826
2,stressng-mem,issdm-20,"stream",62.304561
2,stressng-mem,issdm-20,"tlb-shootdown",194.626988
2,stressng-mem,issdm-20,"vm",19676.950198
2,stressng-mem,issdm-20,"vm-rw",28.674432
2,stressng-mem,issdm-20,"zero",80020.209818





















2,stressng-mem,issdm-31,"atomic",532432.229815
2,stressng-mem,issdm-31,"context",1726.492585
2,stressng-mem,issdm-31,"full",71680.639521
2,stressng-mem,issdm-31,"hsearch",1249.199837
2,stressng-mem,issdm-31,"lsearch",4.267392
2,stressng-mem,issdm-31,"malloc",756454.759545
2,stressng-mem,issdm-31,"matrix",1854.813053
2,stressng-mem,issdm-31,"memcpy",164.853806
2,stressng-mem,issdm-31,"memfd",895.262327
2,stressng-mem,issdm-31,,2349306.381904
2,stressng-mem,issdm-31,"oom-pipe",0.061279
2,stressng-mem,issdm-31,"pipe",473653.936882
2,stressng-mem,issdm-31,"remap",181.283258
2,stressng-mem,issdm-31,"rmap",708.02139
2,stressng-mem,issdm-31,"stackmmap",0.133299
2,stressng-mem,issdm-31,"str",7730.803655
2,stressng-mem,issdm-31,"stream",62.447462
2,stressng-mem,issdm-31,"tlb-shootdown",201.555893
2,stressng-mem,issdm-31,"vm",19714.206996
2,stressng-mem,issdm-31,"zero",77241.978694




















2,stressng-mem,issdm-34,"atomic",532378.00925
2,stressng-mem,issdm-34,"context",1802.219044
2,stressng-mem,issdm-34,"full",73202.788441
2,stressng-mem,issdm-34,"hsearch",1216.534624
2,stressng-mem,issdm-34,"lsearch",4.267366
2,stressng-mem,issdm-34,"malloc",751443.350237
2,stressng-mem,issdm-34,"matrix",1858.149725
2,stressng-mem,issdm-34,"memcpy",155.797028
2,stressng-mem,issdm-34,"memfd",3.192283
2,stressng-mem,issdm-34,,2943195.140939
2,stressng-mem,issdm-34,"oom-pipe",0.059138
2,stressng-mem,issdm-34,"pipe",389965.666977
2,stressng-mem,issdm-34,"remap",93.738489
2,stressng-mem,issdm-34,"rmap",171.885882
2,stressng-mem,issdm-34,"stackmmap",0.066411
2,stressng-mem,issdm-34,"str",7685.083997
2,stressng-mem,issdm-34,"stream",62.215852
2,stressng-mem,issdm-34,"tlb-shootdown",205.48105
2,stressng-mem,issdm-34,"vm",19707.092466
2,stressng-mem,issdm-34,"zero",72111.028559




















2,stressng-mem,issdm-6,"atomic",532600.599697
2,stressng-mem,issdm-6,"context",3342.949183
2,stressng-mem,issdm-6,"full",79780.311173
2,stressng-mem,issdm-6,"hsearch",1206.952302
2,stressng-mem,issdm-6,"lsearch",4.267367
2,stressng-mem,issdm-6,"malloc",750445.065813
2,stressng-mem,issdm-6,"matrix",1856.134815
2,stressng-mem,issdm-6,"memcpy",157.977765
2,stressng-mem,issdm-6,"memfd",1112.252453
2,stressng-mem,issdm-6,,3167344.889214
2,stressng-mem,issdm-6,"oom-pipe",0.121386
2,stressng-mem,issdm-6,"pipe",574624.93946
2,stressng-mem,issdm-6,"remap",341.508858
2,stressng-mem,issdm-6,"rmap",734.098011
2,stressng-mem,issdm-6,"stackmmap",0.066563
2,stressng-mem,issdm-6,"str",7715.432344
2,stressng-mem,issdm-6,"stream",62.214042
2,stressng-mem,issdm-6,"tlb-shootdown",212.150318
2,stressng-mem,issdm-6,"vm",19705.574056
2,stressng-mem,issdm-6,"vm-rw",28.785394
2,stressng-mem,issdm-6,"zero",82415.334188





















2,stressng-mem,ms1103.utah.cloudlab.us,"atomic",552465.725414
2,stressng-mem,ms1103.utah.cloudlab.us,"context",3448.694491
2,stressng-mem,ms1103.utah.cloudlab.us,"full",230606.369719
2,stressng-mem,ms1103.utah.cloudlab.us,"hsearch",3510.182487
2,stressng-mem,ms1103.utah.cloudlab.us,"lsearch",7.667051
2,stressng-mem,ms1103.utah.cloudlab.us,"malloc",2715642.615554
2,stressng-mem,ms1103.utah.cloudlab.us,"matrix",3799.363836
2,stressng-mem,ms1103.utah.cloudlab.us,"memcpy",1488.510218
2,stressng-mem,ms1103.utah.cloudlab.us,"memfd",9.722657
2,stressng-mem,ms1103.utah.cloudlab.us,,7293727.897663
2,stressng-mem,ms1103.utah.cloudlab.us,"oom-pipe",6.781235
2,stressng-mem,ms1103.utah.cloudlab.us,"pipe",995351.207119
2,stressng-mem,ms1103.utah.cloudlab.us,"remap",292.279825
2,stressng-mem,ms1103.utah.cloudlab.us,"rmap",2044.55442
2,stressng-mem,ms1103.utah.cloudlab.us,"stackmmap",1.799819
2,stressng-mem,ms1103.utah.cloudlab.us,"str",29884.838464
2,stressng-mem,ms1103.utah.cloudlab.us,"stream",20.250618
2,stressng-mem,ms1103.utah.cloudlab.us,"tlb-shootdown",436.984442
2,stressng-mem,ms1103.utah.cloudlab.us,"vm",71137.234909
2,stressng-mem,ms1103.utah.cloudlab.us,"zero",250303.939644




















2,stressng-mem,ms1119.utah.cloudlab.us,"atomic",552116.927409
2,stressng-mem,ms1119.utah.cloudlab.us,"context",3494.296844
2,stressng-mem,ms1119.utah.cloudlab.us,"full",229373.685891
2,stressng-mem,ms1119.utah.cloudlab.us,"hsearch",3538.461397
2,stressng-mem,ms1119.utah.cloudlab.us,"lsearch",7.666851
2,stressng-mem,ms1119.utah.cloudlab.us,"malloc",2723078.605744
2,stressng-mem,ms1119.utah.cloudlab.us,"matrix",3800.711666
2,stressng-mem,ms1119.utah.cloudlab.us,"memcpy",1489.018366
2,stressng-mem,ms1119.utah.cloudlab.us,"memfd",9.716978
2,stressng-mem,ms1119.utah.cloudlab.us,,7293324.212221
2,stressng-mem,ms1119.utah.cloudlab.us,"oom-pipe",6.78044
2,stressng-mem,ms1119.utah.cloudlab.us,"pipe",949277.713283
2,stressng-mem,ms1119.utah.cloudlab.us,"remap",292.800354
2,stressng-mem,ms1119.utah.cloudlab.us,"rmap",1656.574019
2,stressng-mem,ms1119.utah.cloudlab.us,"stackmmap",1.86645
2,stressng-mem,ms1119.utah.cloudlab.us,"str",29844.737176
2,stressng-mem,ms1119.utah.cloudlab.us,"stream",20.43919
2,stressng-mem,ms1119.utah.cloudlab.us,"tlb-shootdown",434.346517
2,stressng-mem,ms1119.utah.cloudlab.us,"vm",71139.408499
2,stressng-mem,ms1119.utah.cloudlab.us,"zero",249444.150133




















2,stressng-mem,ms1128.utah.cloudlab.us,"atomic",552574.699546
2,stressng-mem,ms1128.utah.cloudlab.us,"context",3493.231294
2,stressng-mem,ms1128.utah.cloudlab.us,"full",229951.345926
2,stressng-mem,ms1128.utah.cloudlab.us,"hsearch",3512.05084
2,stressng-mem,ms1128.utah.cloudlab.us,"lsearch",7.600344
2,stressng-mem,ms1128.utah.cloudlab.us,"malloc",2726937.01792
2,stressng-mem,ms1128.utah.cloudlab.us,"matrix",3798.703481
2,stressng-mem,ms1128.utah.cloudlab.us,"memcpy",1487.606644
2,stressng-mem,ms1128.utah.cloudlab.us,"memfd",9.721681
2,stressng-mem,ms1128.utah.cloudlab.us,,7286409.034922
2,stressng-mem,ms1128.utah.cloudlab.us,"oom-pipe",6.71461
2,stressng-mem,ms1128.utah.cloudlab.us,"pipe",985362.40272
2,stressng-mem,ms1128.utah.cloudlab.us,"remap",293.823556
2,stressng-mem,ms1128.utah.cloudlab.us,"rmap",2290.077903
2,stressng-mem,ms1128.utah.cloudlab.us,"stackmmap",1.866323
2,stressng-mem,ms1128.utah.cloudlab.us,"str",29878.931057
2,stressng-mem,ms1128.utah.cloudlab.us,"stream",20.339189
2,stressng-mem,ms1128.utah.cloudlab.us,"tlb-shootdown",437.196525
2,stressng-mem,ms1128.utah.cloudlab.us,"vm",71136.406157
2,stressng-mem,ms1128.utah.cloudlab.us,"zero",250476.988255




















2,stressng-mem,ms1139.utah.cloudlab.us,"atomic",552028.096031
2,stressng-mem,ms1139.utah.cloudlab.us,"context",3487.360193
2,stressng-mem,ms1139.utah.cloudlab.us,"full",231765.104581
2,stressng-mem,ms1139.utah.cloudlab.us,"hsearch",3538.597098
2,stressng-mem,ms1139.utah.cloudlab.us,"lsearch",7.667005
2,stressng-mem,ms1139.utah.cloudlab.us,"malloc",2723771.921525
2,stressng-mem,ms1139.utah.cloudlab.us,"matrix",3794.038957
2,stressng-mem,ms1139.utah.cloudlab.us,"memcpy",1485.98624
2,stressng-mem,ms1139.utah.cloudlab.us,"memfd",9.733292
2,stressng-mem,ms1139.utah.cloudlab.us,,7288531.408091
2,stressng-mem,ms1139.utah.cloudlab.us,"oom-pipe",6.781333
2,stressng-mem,ms1139.utah.cloudlab.us,"pipe",936661.852003
2,stressng-mem,ms1139.utah.cloudlab.us,"remap",291.292298
2,stressng-mem,ms1139.utah.cloudlab.us,"rmap",3262.363383
2,stressng-mem,ms1139.utah.cloudlab.us,"stackmmap",1.799831
2,stressng-mem,ms1139.utah.cloudlab.us,"str",29978.392919
2,stressng-mem,ms1139.utah.cloudlab.us,"stream",20.367832
2,stressng-mem,ms1139.utah.cloudlab.us,"tlb-shootdown",435.631582
2,stressng-mem,ms1139.utah.cloudlab.us,"vm",71132.71314
2,stressng-mem,ms1139.utah.cloudlab.us,"zero",249224.067316




















2,stressng-mem,pc19.utahddc.geniracks.net,"atomic",548499.359665
2,stressng-mem,pc19.utahddc.geniracks.net,"context",4101.555665
2,stressng-mem,pc19.utahddc.geniracks.net,"full",107989.812747
2,stressng-mem,pc19.utahddc.geniracks.net,"hsearch",3222.434205
2,stressng-mem,pc19.utahddc.geniracks.net,"lsearch",6.600372
2,stressng-mem,pc19.utahddc.geniracks.net,"malloc",2472659.458319
2,stressng-mem,pc19.utahddc.geniracks.net,"matrix",3917.466874
2,stressng-mem,pc19.utahddc.geniracks.net,"memcpy",1654.346052
2,stressng-mem,pc19.utahddc.geniracks.net,"memfd",7.532445
2,stressng-mem,pc19.utahddc.geniracks.net,,7349676.138215
2,stressng-mem,pc19.utahddc.geniracks.net,"oom-pipe",4.915184
2,stressng-mem,pc19.utahddc.geniracks.net,"pipe",695250.79544
2,stressng-mem,pc19.utahddc.geniracks.net,"remap",259.696233
2,stressng-mem,pc19.utahddc.geniracks.net,"rmap",816.951112
2,stressng-mem,pc19.utahddc.geniracks.net,"stackmmap",0.399796
2,stressng-mem,pc19.utahddc.geniracks.net,"str",29452.781425
2,stressng-mem,pc19.utahddc.geniracks.net,"stream",13.123789
2,stressng-mem,pc19.utahddc.geniracks.net,"tlb-shootdown",408.046347
2,stressng-mem,pc19.utahddc.geniracks.net,"vm",23145.328702
2,stressng-mem,pc19.utahddc.geniracks.net,"zero",148988.646096




















2,stressng-mem,pc22.utahddc.geniracks.net,"atomic",561720.724419
2,stressng-mem,pc22.utahddc.geniracks.net,"context",4103.447585
2,stressng-mem,pc22.utahddc.geniracks.net,"full",139629.957502
2,stressng-mem,pc22.utahddc.geniracks.net,"hsearch",3374.00293
2,stressng-mem,pc22.utahddc.geniracks.net,"lsearch",7.200597
2,stressng-mem,pc22.utahddc.geniracks.net,"malloc",2488083.553215
2,stressng-mem,pc22.utahddc.geniracks.net,"matrix",3866.045238
2,stressng-mem,pc22.utahddc.geniracks.net,"memcpy",1650.607502
2,stressng-mem,pc22.utahddc.geniracks.net,"memfd",7.464727
2,stressng-mem,pc22.utahddc.geniracks.net,,7231511.571629
2,stressng-mem,pc22.utahddc.geniracks.net,"oom-pipe",5.113735
2,stressng-mem,pc22.utahddc.geniracks.net,"pipe",691838.05194
2,stressng-mem,pc22.utahddc.geniracks.net,"remap",263.733124
2,stressng-mem,pc22.utahddc.geniracks.net,"rmap",636.721036
2,stressng-mem,pc22.utahddc.geniracks.net,"stackmmap",0.399792
2,stressng-mem,pc22.utahddc.geniracks.net,"str",27954.274591
2,stressng-mem,pc22.utahddc.geniracks.net,"stream",13.103699
2,stressng-mem,pc22.utahddc.geniracks.net,"tlb-shootdown",411.129197
2,stressng-mem,pc22.utahddc.geniracks.net,"vm",23144.822112
2,stressng-mem,pc22.utahddc.geniracks.net,"zero",138342.738923




















2,stressng-mem,pc25.utahddc.geniracks.net,"atomic",561148.59392
2,stressng-mem,pc25.utahddc.geniracks.net,"context",4085.583672
2,stressng-mem,pc25.utahddc.geniracks.net,"full",148906.00256
2,stressng-mem,pc25.utahddc.geniracks.net,"hsearch",3371.548441
2,stressng-mem,pc25.utahddc.geniracks.net,"lsearch",7.000445
2,stressng-mem,pc25.utahddc.geniracks.net,"malloc",2503485.727269
2,stressng-mem,pc25.utahddc.geniracks.net,"matrix",3878.765266
2,stressng-mem,pc25.utahddc.geniracks.net,"memcpy",1616.162997
2,stressng-mem,pc25.utahddc.geniracks.net,"memfd",7.523117
2,stressng-mem,pc25.utahddc.geniracks.net,,7319997.324525
2,stressng-mem,pc25.utahddc.geniracks.net,"oom-pipe",4.914915
2,stressng-mem,pc25.utahddc.geniracks.net,"pipe",705015.645188
2,stressng-mem,pc25.utahddc.geniracks.net,"remap",264.526472
2,stressng-mem,pc25.utahddc.geniracks.net,"rmap",596.801814
2,stressng-mem,pc25.utahddc.geniracks.net,"stackmmap",0.399827
2,stressng-mem,pc25.utahddc.geniracks.net,"str",28393.063704
2,stressng-mem,pc25.utahddc.geniracks.net,"stream",12.837139
2,stressng-mem,pc25.utahddc.geniracks.net,"tlb-shootdown",415.734523
2,stressng-mem,pc25.utahddc.geniracks.net,"vm",23144.647988
2,stressng-mem,pc25.utahddc.geniracks.net,"zero",152181.159437




















2,stressng-mem,pc31.utahddc.geniracks.net,"atomic",560344.754727
2,stressng-mem,pc31.utahddc.geniracks.net,"context",4101.04933
2,stressng-mem,pc31.utahddc.geniracks.net,"full",107687.186695
2,stressng-mem,pc31.utahddc.geniracks.net,"hsearch",3331.329196
2,stressng-mem,pc31.utahddc.geniracks.net,"lsearch",7.133909
2,stressng-mem,pc31.utahddc.geniracks.net,"malloc",2494596.268169
2,stressng-mem,pc31.utahddc.geniracks.net,"matrix",3895.407232
2,stressng-mem,pc31.utahddc.geniracks.net,"memcpy",1652.322397
2,stressng-mem,pc31.utahddc.geniracks.net,"memfd",7.530291
2,stressng-mem,pc31.utahddc.geniracks.net,,7322715.453915
2,stressng-mem,pc31.utahddc.geniracks.net,"oom-pipe",4.716149
2,stressng-mem,pc31.utahddc.geniracks.net,"pipe",692382.317728
2,stressng-mem,pc31.utahddc.geniracks.net,"remap",263.904478
2,stressng-mem,pc31.utahddc.geniracks.net,"rmap",2231.597091
2,stressng-mem,pc31.utahddc.geniracks.net,"stackmmap",0.399808
2,stressng-mem,pc31.utahddc.geniracks.net,"str",28465.76966
2,stressng-mem,pc31.utahddc.geniracks.net,"stream",13.218766
2,stressng-mem,pc31.utahddc.geniracks.net,"tlb-shootdown",405.988791
2,stressng-mem,pc31.utahddc.geniracks.net,"vm",23144.156121
2,stressng-mem,pc31.utahddc.geniracks.net,"zero",162601.826087




















2,stressng-mem,pc765.emulab.net,"atomic",709057.708395
2,stressng-mem,pc765.emulab.net,"context",4736.36389
2,stressng-mem,pc765.emulab.net,"full",203372.987674
2,stressng-mem,pc765.emulab.net,"hsearch",3953.268304
2,stressng-mem,pc765.emulab.net,"lsearch",9.133717
2,stressng-mem,pc765.emulab.net,"malloc",2581188.427879
2,stressng-mem,pc765.emulab.net,"matrix",4523.389378
2,stressng-mem,pc765.emulab.net,"memcpy",1729.432272
2,stressng-mem,pc765.emulab.net,"memfd",8.532241
2,stressng-mem,pc765.emulab.net,,8683306.537176
2,stressng-mem,pc765.emulab.net,"oom-pipe",5.983118
2,stressng-mem,pc765.emulab.net,"pipe",1120152.570691
2,stressng-mem,pc765.emulab.net,"remap",346.893833
2,stressng-mem,pc765.emulab.net,"rmap",3718.650944
2,stressng-mem,pc765.emulab.net,"stackmmap",44.59816
2,stressng-mem,pc765.emulab.net,"str",35761.414129
2,stressng-mem,pc765.emulab.net,"stream",14.852676
2,stressng-mem,pc765.emulab.net,"tlb-shootdown",522.196132
2,stressng-mem,pc765.emulab.net,"vm",71156.528605
2,stressng-mem,pc765.emulab.net,"zero",286619.442054




















2,stressng-mem,pc767.emulab.net,"atomic",707828.311569
2,stressng-mem,pc767.emulab.net,"context",4742.047788
2,stressng-mem,pc767.emulab.net,"full",183602.571976
2,stressng-mem,pc767.emulab.net,"hsearch",3989.476135
2,stressng-mem,pc767.emulab.net,"lsearch",9.13365
2,stressng-mem,pc767.emulab.net,"malloc",2580818.61384
2,stressng-mem,pc767.emulab.net,"matrix",4399.378312
2,stressng-mem,pc767.emulab.net,"memcpy",1744.726234
2,stressng-mem,pc767.emulab.net,"memfd",8.326786
2,stressng-mem,pc767.emulab.net,,8736631.497488
2,stressng-mem,pc767.emulab.net,"oom-pipe",6.116043
2,stressng-mem,pc767.emulab.net,"pipe",1126380.786375
2,stressng-mem,pc767.emulab.net,"remap",326.724837
2,stressng-mem,pc767.emulab.net,"rmap",4955.331454
2,stressng-mem,pc767.emulab.net,"stackmmap",44.99383
2,stressng-mem,pc767.emulab.net,"str",35325.745966
2,stressng-mem,pc767.emulab.net,"stream",14.929618
2,stressng-mem,pc767.emulab.net,"tlb-shootdown",514.136488
2,stressng-mem,pc767.emulab.net,"vm",71156.301533
2,stressng-mem,pc767.emulab.net,"zero",282857.104486




















2,stressng-mem,pc769.emulab.net,"atomic",709350.754655
2,stressng-mem,pc769.emulab.net,"context",4761.034589
2,stressng-mem,pc769.emulab.net,"full",190316.179596
2,stressng-mem,pc769.emulab.net,"hsearch",3909.735784
2,stressng-mem,pc769.emulab.net,"lsearch",9.133635
2,stressng-mem,pc769.emulab.net,"malloc",2536778.768134
2,stressng-mem,pc769.emulab.net,"matrix",4459.38847
2,stressng-mem,pc769.emulab.net,"memcpy",1724.010577
2,stressng-mem,pc769.emulab.net,"memfd",8.25827
2,stressng-mem,pc769.emulab.net,,8760211.911142
2,stressng-mem,pc769.emulab.net,"oom-pipe",6.050166
2,stressng-mem,pc769.emulab.net,"pipe",854551.62041
2,stressng-mem,pc769.emulab.net,"remap",356.16082
2,stressng-mem,pc769.emulab.net,"rmap",3753.73077
2,stressng-mem,pc769.emulab.net,"stackmmap",43.92747
2,stressng-mem,pc769.emulab.net,"str",36232.413892
2,stressng-mem,pc769.emulab.net,"stream",14.89709
2,stressng-mem,pc769.emulab.net,"tlb-shootdown",504.489952
